item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
6.8,1,0.03748996,0,48.6034,2004,2,1,1,291.6204
12.857645,2,0.025795292,13,80.2302,1985,1,2,3,2139.2153
11.5,1,0.04611508,13,120.2124,2004,2,1,1,1540.6613
17.6,2,0.05317095,15,45.606,2004,2,1,1,1724.422
7.75,2,0.082915016,5,34.9558,2004,2,1,1,645.1602
12.857645,1,0.082028694,0,148.6076,1985,1,2,3,3990.8052
18.6,1,0.076975115,13,161.8236,1999,1,0,1,1611.236
5.73,1,0.045371857,14,86.0882,1997,2,0,1,1116.5466
12.15,1,0.028642712,9,149.0708,1999,1,0,1,1203.7664
5.44,2,0.017047752,0,174.637,1987,0,2,1,2999.429
17.7,2,0.04256259,5,165.021,2002,1,1,1,3425.541
12.857645,0,0.18176927,11,240.6196,1985,1,2,3,4579.3726
12.1,1,0.016812745,7,180.666,1987,0,2,1,4134.618
8.355,1,0.0,3,145.6418,1987,0,2,1,3384.2615
6.26,4,0.016516866,10,151.1366,1998,1,2,0,453.4098
15.75,1,0.1349604,9,101.37,1987,0,2,1,2097.27
5.905,3,0.045614254,3,221.5456,1987,0,2,1,6852.4136
16.0,1,0.09913604,9,210.3902,1997,2,0,1,1486.7314
20.25,1,0.014222617,9,148.9418,1997,2,0,1,3531.4033
5.175,1,0.037457097,3,83.4224,1999,1,0,1,1448.7808
9.0,1,0.07927949,3,77.2644,1987,0,2,1,1335.5948
15.6,2,0.045835394,13,168.2132,1999,1,0,1,2367.5847
5.175,2,0.029616108,13,107.7622,2009,1,2,2,2011.3818
12.857645,1,0.0,8,175.4028,1985,1,2,3,6729.9062
18.7,1,0.0576269,4,83.3566,1999,1,0,1,1860.2452
17.6,1,0.015687045,9,182.6976,1997,2,0,1,3440.8545
18.2,1,0.16296041,8,43.5086,1987,0,2,1,1070.6064
13.15,1,0.024651268,9,179.5686,1997,2,0,1,1422.1488
8.6,2,0.091195814,1,130.231,1998,1,2,0,129.831
12.857645,2,0.05854251,6,168.6448,1985,1,2,3,3408.896
20.35,1,0.08960832,4,262.1594,1999,1,0,1,3139.9128
7.39,1,0.0677669,8,140.6812,2004,2,1,1,3704.5112
19.6,1,0.041355368,9,88.7514,1999,1,0,1,2656.542
16.25,0,0.1459133,4,95.441,1998,1,2,0,193.082
6.28,1,0.027748177,14,86.5198,1999,1,0,1,1395.5168
9.395,1,0.15920188,14,226.072,1987,0,2,1,3621.952
7.72,1,0.052274693,6,79.1986,2007,1,1,1,778.986
12.65,1,0.042175993,9,106.4938,1987,0,2,1,2465.4575
12.857645,1,0.057933643,10,175.1738,1985,2,0,0,347.5476
16.75,1,0.0,1,88.7856,2002,1,1,1,966.7416
15.5,2,0.026280116,6,102.3332,1987,0,2,1,922.7988
8.88,1,0.08691613,7,153.3682,1999,1,0,1,1219.7456
18.25,1,0.07534742,13,126.3046,2002,1,1,1,747.0276
8.935,1,0.040410038,5,52.9298,2007,1,1,1,539.298
16.0,1,0.09911729,9,210.7902,2004,2,1,1,4460.1943
19.7,0,0.05343952,6,55.093,2009,1,2,2,1018.674
20.6,1,0.023448505,6,93.9778,2004,2,1,1,2816.334
19.25,1,0.10803043,9,32.4558,1997,2,0,1,101.8674
14.15,2,0.024404557,6,198.311,1997,2,0,1,2553.343
6.63,2,0.010961483,13,58.2588,2002,1,1,1,343.5528
11.8,2,0.026358005,3,39.6138,1997,2,0,1,365.5242
12.857645,1,0.03627089,1,85.9566,1985,2,0,0,169.1132
12.85,1,0.13722785,13,155.563,1997,2,0,1,4224.501
11.6,2,0.14483203,4,239.8222,2007,1,1,1,4063.3774
12.857645,2,0.029157849,5,97.0726,1985,2,0,0,293.6178
12.15,2,0.058756206,6,161.0552,2007,1,1,1,3411.559
4.635,1,0.14110816,1,128.2994,1999,1,0,1,2698.4873
19.6,1,0.024325592,4,48.5718,2009,1,2,2,425.4462
20.2,2,0.12150014,13,95.0752,2002,1,1,1,2588.6304
12.857645,2,0.16065368,3,185.2266,1985,1,2,3,5901.6514
9.395,2,0.10909637,14,44.6112,1997,2,0,1,511.3344
11.395,2,0.06957401,10,232.8616,2004,2,1,1,2812.339
19.5,2,0.0274581,3,158.792,2009,1,2,2,2556.672
18.35,2,0.09222675,5,184.4266,1997,2,0,1,3504.1055
5.365,2,0.23473348,12,173.4764,1998,1,2,0,171.7764
11.8,2,0.014144442,5,180.4344,2009,1,2,2,535.3032
11.3,1,0.056754038,0,247.5118,2007,1,1,1,2470.118
19.6,1,0.023999723,9,104.0964,2002,1,1,1,525.982
14.0,1,0.041355368,15,182.0634,1999,1,0,1,4544.085
19.7,1,0.024655594,14,84.3592,1997,2,0,1,743.0328
12.5,1,0.081134826,10,220.0798,1997,2,0,1,4848.3555
12.3,1,0.052608524,9,191.253,2002,1,1,1,2656.542
7.435,1,0.08445236,15,165.2158,1997,2,0,1,2840.9685
6.48,1,0.0338999,13,146.9076,1997,2,0,1,2956.152
17.6,1,0.058042925,10,154.6314,1987,0,2,1,1861.5768
8.155,1,0.119692884,10,188.453,2002,1,1,1,4364.319
16.1,1,0.0343603,6,253.4356,1999,1,0,1,2797.6917
15.5,2,0.1009225,6,199.0768,1999,1,0,1,2759.0752
12.857645,0,0.016956266,8,109.3228,1985,1,2,3,2431.5017
4.785,1,0.092576146,1,121.0098,2004,2,1,1,2530.7058
14.6,1,0.025742956,9,197.1084,1999,1,0,1,4761.802
6.445,1,0.029812714,0,95.4436,2009,1,2,2,1229.0668
4.88,2,0.13338211,0,55.0298,1987,0,2,1,647.1576
8.1,2,0.0,3,88.5198,1987,0,2,1,261.6594
8.395,1,0.03948474,13,97.9042,2004,2,1,1,1686.4714
10.0,1,0.02142534,9,250.175,1997,2,0,1,2996.1
12.857645,2,0.02624324,0,143.8128,1985,1,2,3,4458.197
12.35,2,0.18570463,0,77.1328,1987,0,2,1,2239.7512
11.3,1,0.06666873,9,192.4478,2004,2,1,1,2712.4692
12.857645,2,0.1493055,10,119.6124,1985,2,0,0,592.562
19.5,2,0.030688558,3,85.754,2004,2,1,1,2163.85
19.7,0,0.04180329,5,110.3912,1999,1,0,1,3275.736
7.75,2,0.082861684,5,32.6558,1987,0,2,1,679.116
15.1,1,0.07638539,0,88.483,2009,1,2,2,988.713
12.857645,1,0.021498768,6,111.5228,1985,1,2,3,1768.3647
11.1,1,0.03310268,9,116.6124,2004,2,1,1,1540.6613
7.075,1,0.058676973,4,142.0128,2007,1,1,1,2588.6304
7.97,0,0.021531416,12,108.4596,2004,2,1,1,3020.0688
12.15,1,0.028592842,9,151.0708,2004,2,1,1,2858.9453
14.1,1,0.06714841,13,200.4084,2009,1,2,2,3968.168
12.857645,1,0.026552057,3,56.2246,1985,1,2,3,1737.738
11.1,2,0.06030269,5,175.8712,1998,1,2,0,175.7712
12.857645,1,0.13826987,14,111.686,1985,2,0,0,452.744
7.42,2,0.036109857,12,186.5582,1998,1,2,0,185.7582
16.35,1,0.020579897,6,52.1324,1999,1,0,1,934.7832
19.1,2,0.025912378,6,146.8418,1999,1,0,1,1765.7017
12.857645,2,0.08607786,6,143.8102,1985,2,0,0,291.6204
5.19,2,0.044432886,10,102.899,2009,1,2,2,1651.184
11.8,1,0.11534663,14,200.2084,1999,1,0,1,4563.393
11.35,2,0.063226305,4,87.9856,1997,2,0,1,1494.0552
15.2,3,0.03366718,9,109.6912,2002,1,1,1,1419.4856
11.5,1,0.17386796,6,128.8652,2002,1,1,1,1291.652
20.25,2,0.022936488,0,240.8538,2004,2,1,1,7931.6753
10.1,1,0.05458537,8,196.5084,1987,0,2,1,595.2252
13.1,1,0.020913072,4,120.1782,2002,1,1,1,2026.0294
12.0,1,0.104230136,8,259.5278,1997,2,0,1,2603.278
19.0,1,0.11192342,5,106.5622,1997,2,0,1,2117.244
19.7,1,0.024756031,14,83.8592,2009,1,2,2,247.6776
12.857645,2,0.13537572,6,256.133,1985,2,0,0,256.333
18.6,1,0.012679226,9,120.9414,2002,1,1,1,2680.5107
11.5,0,0.17348325,6,129.0652,2004,2,1,1,3487.4604
16.75,1,0.0451388,13,187.9556,2002,1,1,1,2816.334
18.85,1,0.04282359,3,254.433,2009,1,2,2,2050.664
6.135,1,0.11501066,14,161.5236,2004,2,1,1,1288.9888
20.7,1,0.16977635,3,184.4266,2004,2,1,1,3688.532
17.6,1,0.041608486,14,165.4526,2004,2,1,1,1644.526
16.0,1,0.07260865,9,228.3668,1987,0,2,1,5298.4365
8.92,1,0.130192,9,176.837,2002,1,1,1,2117.244
17.75,1,0.11193119,11,108.8912,2007,1,1,1,327.5736
15.6,1,0.116913244,5,78.167,1997,2,0,1,1837.608
12.857645,2,0.13511877,14,232.9958,1985,2,0,0,934.7832
17.75,2,0.06341656,0,154.6656,1998,1,2,0,308.9312
5.73,1,0.07594319,14,85.5882,1998,1,2,0,171.7764
5.73,1,0.05190652,14,188.1898,2002,1,1,1,1496.7184
9.3,1,0.17506051,13,106.7964,2009,1,2,2,525.982
20.2,1,0.09989342,9,187.6898,2004,2,1,1,3928.8857
12.857645,1,0.17892316,6,55.7298,1985,2,0,0,161.7894
12.15,1,0.0,15,119.244,2004,2,1,1,2636.568
21.35,1,0.06876521,3,260.4278,1987,0,2,1,3644.589
20.2,2,0.09690683,10,175.5028,2009,1,2,2,6729.9062
6.57,1,0.09686226,9,193.982,2004,2,1,1,2316.984
19.35,2,0.062528424,0,166.9184,1997,2,0,1,3302.368
8.6,1,0.032621544,8,143.2154,1997,2,0,1,2127.231
8.51,1,0.05190268,9,142.247,1987,0,2,1,2862.94
12.857645,2,0.17024678,6,141.5838,1985,1,2,3,3231.1274
7.5,1,0.05461083,5,237.1906,1998,1,2,0,237.6906
14.3,1,0.12751761,5,86.0224,2004,2,1,1,1022.6688
15.0,1,0.0642717,7,45.506,2002,1,1,1,466.06
14.3,1,0.13030659,0,75.7328,1987,0,2,1,617.8624
10.195,1,0.18784109,7,112.486,1998,1,2,0,113.186
6.825,2,0.046625942,3,154.9998,2004,2,1,1,3075.996
12.65,0,0.035410747,0,231.401,1997,2,0,1,2067.309
11.15,1,0.03225009,8,164.0526,2004,2,1,1,4769.1255
19.1,1,0.045378573,4,42.4138,1999,1,0,1,243.6828
18.85,1,0.0926587,0,131.4284,1998,1,2,0,263.6568
19.6,1,0.024222322,4,45.5718,2004,2,1,1,945.436
15.1,1,0.055518165,6,217.3166,2007,1,1,1,1306.2996
12.857645,1,0.031946637,3,51.6008,1985,1,2,3,1821.6288
6.425,1,0.093983516,6,175.5712,2007,1,1,1,1230.3984
8.88,0,0.098822385,9,209.627,2002,1,1,1,1887.543
12.3,1,0.009410528,0,73.738,1997,2,0,1,1318.284
12.85,1,0.16913907,5,46.406,2009,1,2,2,186.424
11.35,2,0.043122187,6,197.9742,1987,0,2,1,995.371
12.857645,1,0.035769656,14,40.9138,1985,1,2,3,1380.8691
19.0,2,0.10361083,6,228.372,1999,1,0,1,905.488
10.195,2,0.04497405,6,115.5808,2004,2,1,1,1874.8928
8.27,1,0.01892002,8,238.088,2007,1,1,1,6231.888
14.85,2,0.054142088,0,124.1072,2007,1,1,1,1837.608
12.857645,1,0.0,5,98.241,1985,2,0,0,289.623
18.0,1,0.12464554,5,117.2124,1999,1,0,1,2133.2231
7.1,0,0.11045983,6,172.108,2009,1,2,2,2250.404
8.355,1,0.013957308,0,94.0462,2002,1,1,1,1480.7393
9.8,2,0.05638654,1,84.6908,1997,2,0,1,503.3448
18.2,2,0.012273747,6,60.0904,2007,1,1,1,1113.2177
12.857645,2,0.09047339,5,229.7984,1985,1,2,3,6024.158
14.65,1,0.08335939,9,161.9552,1997,2,0,1,4711.2007
12.857645,1,0.112161696,3,154.4682,1985,2,0,0,152.4682
9.695,2,0.12880582,0,224.0404,2009,1,2,2,5851.0503
12.857645,1,0.09059638,11,106.6938,1985,1,2,3,2251.0698
13.85,2,0.05663713,2,233.83,2007,1,1,1,2796.36
7.75,2,0.08305963,5,35.7558,1999,1,0,1,611.2044
11.8,2,0.014115626,5,178.5344,2002,1,1,1,3390.2537
12.3,1,0.07686623,9,247.146,2009,1,2,2,492.692
16.0,2,0.099188596,5,88.9856,1987,0,2,1,1669.8264
11.5,1,0.021010688,8,131.3942,1999,1,0,1,927.4594
12.857645,2,0.057143517,10,151.8366,1985,1,2,3,6196.6006
7.36,1,0.05260793,5,56.3588,2007,1,1,1,744.3644
7.64,2,0.07064564,13,91.212,1987,0,2,1,466.06
17.75,1,0.014568036,6,158.1262,1987,0,2,1,4137.2812
17.75,1,0.07352477,12,34.8216,1999,1,0,1,207.7296
7.27,1,0.04655945,8,100.5384,1997,2,0,1,2463.46
7.67,1,0.30939025,9,33.2216,1998,1,2,0,138.4864
20.2,2,0.039247736,2,157.663,1997,2,0,1,1095.241
16.0,1,0.0409459,13,143.1496,1997,2,0,1,2258.3936
9.5,1,0.03133158,6,111.1228,1999,1,0,1,663.1368
19.1,1,0.09693,6,233.8958,2002,1,1,1,2103.2622
15.0,2,0.026840767,0,219.8456,1997,2,0,1,4863.0034
7.035,1,0.0,5,262.691,1987,0,2,1,6048.793
19.75,1,0.041429248,6,117.2466,1999,1,0,1,2239.0854
12.857645,2,0.0,5,145.276,1985,1,2,3,5273.136
12.857645,2,0.0,4,196.4794,1985,1,2,3,5852.382
11.8,2,0.025978802,10,102.5674,2002,1,1,1,1629.8784
12.857645,2,0.066006824,4,126.2704,1985,2,0,0,250.3408
12.857645,2,0.0,6,178.5318,1985,2,0,0,180.4318
19.1,1,0.045492698,4,40.3138,2009,1,2,2,527.9794
13.6,2,0.043618828,6,156.7946,1987,0,2,1,2840.3027
5.34,2,0.005963881,13,99.5358,1997,2,0,1,1407.5012
18.2,1,0.08982696,6,197.111,1987,0,2,1,589.233
12.15,1,0.079431646,8,38.6506,1997,2,0,1,796.9626
14.35,1,0.017135154,8,109.8228,2007,1,1,1,1657.842
17.35,1,0.05600578,0,99.2016,1999,1,0,1,1518.024
10.695,2,0.14525394,13,156.8972,1998,1,2,0,467.3916
7.22,2,0.0383808,0,62.351,1999,1,0,1,885.514
19.1,1,0.03856376,6,209.2586,1997,2,0,1,3165.879
8.26,2,0.032625075,14,124.673,2007,1,1,1,1847.595
12.857645,2,0.069909185,14,163.2868,1985,2,0,0,491.3604
14.0,2,0.037491314,5,164.2526,1987,0,2,1,1808.9786
6.615,2,0.09234651,3,251.8408,2009,1,2,2,4506.1343
14.15,1,0.18387945,14,82.9276,2002,1,1,1,1705.7795
11.8,2,0.1072743,4,221.1772,2002,1,1,1,3113.2808
12.857645,2,0.0475704,5,125.7362,1985,1,2,3,3020.0688
19.2,1,0.10064059,5,112.6886,2007,1,1,1,1779.0176
18.85,1,0.03611104,10,58.1562,2002,1,1,1,1185.124
17.0,2,0.14009029,3,265.1884,2009,1,2,2,6359.7217
12.5,1,0.031225303,6,102.899,2007,1,1,1,2167.179
12.857645,1,0.08675299,4,98.141,1985,1,2,3,1737.738
8.6,2,0.040369313,3,189.753,2009,1,2,2,2846.295
9.3,1,0.043777414,7,192.9846,2004,2,1,1,6114.707
7.27,1,0.046631835,8,98.4384,1999,1,0,1,1576.6144
11.8,2,0.07683974,13,34.9558,1999,1,0,1,373.5138
16.35,1,0.0,6,198.5426,1997,2,0,1,1384.1982
12.857645,2,0.27745938,10,156.3946,1985,2,0,0,473.3838
12.857645,1,0.09947845,13,194.4452,1985,1,2,3,4697.885
20.0,1,0.03436953,0,43.7086,1997,2,0,1,892.172
5.82,1,0.0,9,169.379,1987,0,2,1,2376.906
18.75,1,0.01035692,9,208.3954,1987,0,2,1,2709.1401
9.5,2,0.10448845,3,77.896,2004,2,1,1,1997.4
12.857645,1,0.028456455,6,43.5454,1985,1,2,3,755.0172
10.5,1,0.027271252,9,171.6106,2004,2,1,1,2566.659
20.5,1,0.036346223,5,72.9696,2004,2,1,1,596.5568
12.3,2,0.064984486,15,92.5804,2007,1,1,1,2297.01
13.1,4,0.044372395,6,180.3318,2009,1,2,2,2886.9087
11.395,1,0.009934335,8,47.2034,2007,1,1,1,340.2238
8.93,1,0.013253936,9,56.4614,2007,1,1,1,828.921
18.2,1,0.08988477,6,195.111,2004,2,1,1,3731.809
19.7,1,0.053178426,6,55.993,1987,0,2,1,905.488
14.1,1,0.089660816,3,140.0496,2004,2,1,1,1411.496
7.67,1,0.18588912,9,35.4216,2007,1,1,1,173.108
12.857645,2,0.0,3,78.896,1985,2,0,0,399.48
14.15,2,0.024503972,6,195.111,2009,1,2,2,982.055
11.6,2,0.14399017,4,239.6222,2004,2,1,1,2390.222
18.85,1,0.042891096,3,257.633,2007,1,1,1,5382.993
15.6,2,0.046023104,13,169.2132,2007,1,1,1,2536.698
6.385,1,0.08417981,7,109.0596,2009,1,2,2,1941.4728
16.1,2,0.025050746,6,97.141,2009,1,2,2,1448.115
9.0,1,0.06551506,13,178.137,2009,1,2,2,1058.622
12.857645,2,0.08069581,13,51.3008,1985,1,2,3,759.012
6.635,1,0.027222518,9,174.0396,2007,1,1,1,2093.2751
12.857645,1,0.054366283,8,199.6084,1985,1,2,3,7142.7026
20.75,1,0.021232318,14,151.1024,1987,0,2,1,2428.8384
6.63,2,0.10418331,0,166.15,1999,1,0,1,3828.35
8.42,1,0.070856385,9,217.4192,2009,1,2,2,431.4384
5.15,2,0.061272193,10,125.6388,1999,1,0,1,1733.7432
12.857645,2,0.019107027,14,48.4692,1985,1,2,3,1034.6532
12.857645,1,0.0,5,100.7042,1985,1,2,3,3174.5344
15.1,1,0.05232917,10,243.1512,2004,2,1,1,4604.673
15.35,2,0.055103175,10,149.7734,2004,2,1,1,2820.9946
12.857645,1,0.015397129,9,194.911,1985,2,0,0,196.411
12.85,1,0.03327182,6,196.5768,1999,1,0,1,5715.227
12.857645,1,0.053971566,13,141.2154,1985,1,2,3,3119.9387
7.475,0,0.075713575,9,156.4656,2004,2,1,1,2471.4497
8.27,1,0.01889024,8,238.188,2009,1,2,2,3835.008
12.85,2,0.15236431,6,254.0382,1999,1,0,1,1261.691
8.365,2,0.039811272,6,191.3188,1987,0,2,1,2285.0256
8.985,1,0.18377496,6,101.77,2002,1,1,1,798.96
19.6,1,0.04128336,9,87.0514,2004,2,1,1,2125.2336
16.1,1,0.05742282,6,253.7356,1998,1,2,0,508.6712
20.2,1,0.011820087,9,151.634,1997,2,0,1,1990.742
10.3,2,0.024891881,0,170.9422,2004,2,1,1,3103.9597
10.8,1,0.1381716,4,191.4504,1998,1,2,0,575.2512
16.75,2,0.041599642,14,40.9822,1998,1,2,0,157.1288
12.857645,2,0.0218126,10,194.711,1985,2,0,0,196.411
18.2,1,0.16174059,6,38.419,1999,1,0,1,805.618
9.395,2,0.10096683,0,86.8856,2007,1,1,1,2548.6824
12.857645,0,0.027183142,6,99.7042,1985,1,2,3,3868.9639
12.857645,2,0.11503265,6,58.0246,1985,1,2,3,2143.2102
12.857645,1,0.099442326,4,233.1642,1985,2,0,0,697.0926
5.46,2,0.03230848,3,185.224,2009,1,2,2,2423.512
12.65,1,0.063246034,14,159.2578,2007,1,1,1,2406.867
16.5,2,0.079713576,6,101.3332,1997,2,0,1,1537.998
17.35,1,0.014679558,5,73.6038,1987,0,2,1,739.038
5.88,2,0.030247902,5,101.399,1997,2,0,1,2063.98
12.1,1,0.03029782,3,74.767,2007,1,1,1,1454.773
7.93,1,0.07113587,8,42.7086,1997,2,0,1,356.8688
8.43,0,0.017322455,14,196.8768,2004,2,1,1,3350.3057
12.857645,0,0.039451625,13,39.548,1985,1,2,3,1358.232
14.15,1,0.0,9,197.111,1999,1,0,1,3731.809
12.857645,1,0.114609875,14,197.0084,1985,1,2,3,3372.9429
12.857645,2,0.11744284,13,257.7304,1985,2,0,0,774.9912
15.1,2,0.16085242,10,131.3942,1998,1,2,0,397.4826
17.75,1,0.03048292,4,257.2672,1999,1,0,1,3068.0063
12.85,1,0.03331439,13,171.6422,2009,1,2,2,3276.4019
10.5,2,0.044139553,0,143.9128,1998,1,2,0,143.8128
12.857645,1,0.0,13,44.1428,1985,1,2,3,1362.2268
12.857645,2,0.071106546,6,60.5536,1985,1,2,3,2143.876
12.35,1,0.09967481,6,112.2518,1987,0,2,1,1366.2216
7.84,2,0.15380627,3,51.335,2002,1,1,1,1198.44
6.76,4,0.028958563,6,78.396,1987,0,2,1,1757.712
9.895,1,0.16878039,14,236.8564,2007,1,1,1,4767.128
8.315,4,0.035627488,0,146.6444,1999,1,0,1,870.8664
17.5,1,0.052657753,13,103.699,2009,1,2,2,1031.99
11.6,2,0.009754896,13,223.0404,1987,0,2,1,2025.3636
7.285,1,0.031151634,9,173.2054,1997,2,0,1,4902.951
20.6,1,0.118827686,9,75.0696,1998,1,2,0,149.1392
16.1,1,0.034501016,6,255.7356,2007,1,1,1,2543.356
11.0,1,0.038109194,8,40.948,2007,1,1,1,479.376
17.7,1,0.08779192,4,180.6292,2004,2,1,1,3101.2964
17.35,2,0.0628398,0,90.883,2004,2,1,1,1707.777
12.857645,1,0.029595638,13,40.9822,1985,1,2,3,864.2084
18.2,1,0.09026799,6,194.711,2009,1,2,2,4910.275
7.825,2,0.15024847,5,155.2288,1999,1,0,1,1257.0304
19.35,2,0.082394324,0,48.5034,1999,1,0,1,243.017
8.895,1,0.026451029,5,210.3954,2009,1,2,2,5001.4897
7.475,1,0.01319424,9,217.4192,2007,1,1,1,4314.384
10.5,1,0.07125791,5,121.3098,1997,2,0,1,843.5686
12.3,1,0.036908932,13,115.9834,1987,0,2,1,2073.3013
6.035,1,0.14147562,13,155.0998,1999,1,0,1,1230.3984
20.75,0,0.007551665,13,107.1622,2004,2,1,1,1693.7952
13.85,1,0.031338558,11,41.048,1997,2,0,1,639.168
15.5,2,0.0759047,0,263.9568,2002,1,1,1,4745.8223
11.6,2,0.07760107,5,171.0106,2007,1,1,1,3079.9907
12.857645,2,0.048426706,5,258.7278,1985,1,2,3,5466.884
6.635,2,0.00636189,0,121.1098,2007,1,1,1,2651.2156
6.785,2,0.023021406,13,208.9928,2002,1,1,1,2103.928
16.2,1,0.019378431,14,156.4972,1997,2,0,1,1090.5804
5.94,1,0.035084073,3,176.4344,2007,1,1,1,2141.213
13.35,1,0.03860482,13,236.3564,2002,1,1,1,2145.2075
6.3,1,0.21332355,3,208.527,1998,1,2,0,419.454
17.1,1,0.05451417,1,84.4566,2007,1,1,1,591.8962
8.355,1,0.18785024,3,146.5418,1999,1,0,1,2501.4106
18.25,1,0.054455124,13,142.0154,2009,1,2,2,850.8924
12.857645,1,0.044660956,14,74.767,1985,1,2,3,2679.845
12.857645,2,0.089120515,13,149.8708,1985,1,2,3,3611.2993
12.857645,2,0.02524761,0,81.9934,1985,1,2,3,3439.5227
12.65,1,0.06970777,10,51.0324,2009,1,2,2,727.0536
12.857645,1,0.036150154,4,219.5482,1985,1,2,3,5695.2534
16.5,1,0.07424535,3,208.2638,2007,1,1,1,4762.4673
20.85,4,0.062321223,0,87.2514,1999,1,0,1,265.6542
6.155,2,0.15844122,10,213.756,1998,1,2,0,852.224
7.565,1,0.054630544,8,57.393,2004,2,1,1,735.709
8.905,1,0.1434194,5,61.4878,2002,1,1,1,1151.1682
9.195,1,0.04805987,9,105.8622,1997,2,0,1,2223.1062
16.2,1,0.10389467,3,101.299,2009,1,2,2,1857.582
12.857645,1,0.25394782,8,223.8404,1985,2,0,0,675.1212
12.857645,2,0.14873749,3,155.1314,1985,2,0,0,155.1314
12.3,2,0.058207113,13,59.1562,1999,1,0,1,1185.124
6.135,1,0.078957126,14,111.986,2004,2,1,1,1697.79
17.25,2,0.0,13,95.2068,1987,0,2,1,2721.7903
11.3,2,0.06672999,5,257.2962,1997,2,0,1,4920.9277
12.857645,2,0.1107011,4,88.6856,1985,2,0,0,351.5424
17.85,1,0.01805202,8,96.6094,1999,1,0,1,856.8846
14.85,1,0.15643726,0,142.0812,1998,1,2,0,284.9624
16.5,1,0.0357283,8,95.212,2002,1,1,1,838.908
17.25,1,0.03717912,14,162.5526,2004,2,1,1,5920.2935
10.695,2,0.019123875,13,73.0038,1998,1,2,0,147.8076
12.857645,1,0.17735437,0,46.6744,1985,2,0,0,135.8232
12.3,2,0.058116756,13,57.5562,1997,2,0,1,651.8182
6.235,1,0.11891504,9,264.791,2002,1,1,1,2103.928
12.15,2,0.13197362,6,187.9872,1987,0,2,1,2458.1335
7.47,2,0.0,5,211.8218,2002,1,1,1,6411.654
8.155,2,0.0335554,5,74.7354,1997,2,0,1,1655.1788
8.895,2,0.088681966,13,121.973,2009,1,2,2,2956.152
7.97,1,0.021623215,12,107.6596,2009,1,2,2,1833.6132
16.2,1,0.033373747,14,74.0696,2004,2,1,1,894.8352
14.5,1,0.08991777,8,160.3604,1999,1,0,1,2852.287
12.857645,1,0.053148497,8,36.3874,1985,2,0,0,105.8622
15.7,1,0.1224708,3,131.7942,2004,2,1,1,1987.413
13.3,1,0.03560758,0,119.9124,1998,1,2,0,118.5124
6.865,1,0.056819934,13,212.6218,2004,2,1,1,2137.218
8.21,1,0.044925783,4,86.0198,1997,2,0,1,1569.9564
20.7,1,0.071699984,4,177.6028,1998,1,2,0,531.3084
11.6,2,0.07732109,5,169.3106,2002,1,1,1,2224.4377
12.857645,1,0.15080667,5,149.0076,1985,2,0,0,295.6152
12.65,2,0.12728305,5,191.7846,1998,1,2,0,382.1692
12.857645,2,0.13800843,4,54.8298,1985,1,2,3,1348.245
12.6,2,0.07403536,4,256.1356,1999,1,0,1,4578.041
13.35,1,0.09172307,13,148.8708,2007,1,1,1,3761.77
4.61,1,0.12290106,7,174.4396,2002,1,1,1,2616.594
13.8,1,0.0,4,263.7884,1999,1,0,1,3709.8376
12.857645,1,0.073077194,8,34.3216,1985,2,0,0,34.6216
14.0,2,0.17599192,5,140.7812,1998,1,2,0,142.4812
9.17,1,0.17236543,0,144.847,1998,1,2,0,572.588
16.5,2,0.09424664,0,98.9068,2009,1,2,2,1749.7224
16.7,1,0.10203648,3,180.9292,2004,2,1,1,2736.438
12.857645,1,0.06696952,9,39.2796,1985,1,2,3,701.7532
6.98,0,0.041071583,3,82.5934,1987,0,2,1,1310.2944
12.15,1,0.028656248,9,149.3708,2002,1,1,1,1203.7664
19.25,2,0.034693174,3,140.1496,2004,2,1,1,1552.6456
12.857645,1,0.07162809,7,251.904,1985,1,2,3,4301.068
9.3,1,0.028516697,0,194.6136,2004,2,1,1,3110.6177
11.0,1,0.054939028,8,101.4358,1997,2,0,1,1608.5728
6.67,2,0.09013054,13,131.4626,2002,1,1,1,1705.1138
6.675,1,0.0,13,92.9462,2009,1,2,2,1018.0082
6.48,1,0.03389349,13,147.0076,2004,2,1,1,3103.9597
14.1,3,0.11390812,0,53.3956,2007,1,1,1,982.7208
15.35,1,0.020326963,14,216.7508,1997,2,0,1,1736.4064
7.05,1,0.08509812,13,108.2912,1999,1,0,1,2293.0151
11.1,2,0.035997543,5,176.9712,1987,0,2,1,3691.1953
6.445,1,0.029686147,0,96.4436,2004,2,1,1,378.1744
7.5,0,0.032626953,5,235.9906,1997,2,0,1,6893.0273
17.25,1,0.035057686,4,91.612,2004,2,1,1,279.636
20.35,1,0.060699724,0,233.3616,1997,2,0,1,6093.4014
12.857645,1,0.04106307,6,93.5778,1985,2,0,0,187.7556
4.59,1,0.07076717,14,111.986,2004,2,1,1,792.302
12.6,2,0.031598706,0,172.9764,2002,1,1,1,2233.0933
5.98,1,0.07549509,7,55.3614,1987,0,2,1,497.3526
7.47,2,0.15277077,5,214.4218,2009,1,2,2,4274.436
20.7,1,0.04307908,4,177.8028,2007,1,1,1,1239.7196
6.17,1,0.010652508,10,65.6826,2002,1,1,1,774.9912
11.35,2,0.023318067,4,182.4608,2004,2,1,1,7534.193
